referencedate,area,areaid,daytotal,daydiff,totalvaccinations,totaldistinctpersons,dailydose1,dailydose2,dailydose3,totaldose1,totaldose2,totaldose3
2024-11-01 00:00:00,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,6,5,2682081,921672,0,0,6,921780,879519,953801
2024-11-01 00:00:00,ΚΕΡΚΥΡΑΣ,603,0,0,228567,84176,0,0,0,84176,82278,73281
2024-11-01 00:00:00,ΚΕΦΑΛΛΗΝΙΑΣ,604,0,-20,77371,28045,0,0,0,28046,27959,25499
2024-11-01 00:00:00,ΚΙΛΚΙΣ,203,0,-14,134150,48778,0,0,0,48778,46559,43556
2024-11-01 00:00:00,ΚΟΖΑΝΗΣ,303,0,0,257312,92761,0,0,0,92761,88417,83456
2024-11-01 00:00:00,ΚΟΡΙΝΘΙΑΣ,1003,0,0,278309,98149,0,0,0,98150,94766,91682
2024-11-01 00:00:00,ΚΩ,1206,0,0,85081,33679,0,0,0,33679,33180,25887
2024-11-01 00:00:00,ΛΑΚΩΝΙΑΣ,1004,0,0,158495,57170,0,0,0,57170,56155,51466
2024-11-01 00:00:00,ΛΑΡΙΣΑΣ,502,0,-3,511091,182643,0,0,0,182643,173796,164966
2024-11-01 00:00:00,ΛΑΣΙΘΙΟΥ,1302,0,-19,176546,65842,0,0,0,65842,64562,55343
2024-11-01 00:00:00,ΛΕΣΒΟΥ,1102,0,0,165339,62293,0,0,0,62293,60631,51328
2024-11-01 00:00:00,ΛΕΥΚΑΔΑΣ,605,0,-4,62812,26322,0,0,0,26322,26005,18141
2024-11-01 00:00:00,ΛΗΜΝΟΥ,1103,0,-2,37342,13642,0,0,0,13642,13489,12622
2024-11-01 00:00:00,ΜΑΓΝΗΣΙΑΣ,503,64,64,384778,133670,0,0,64,133671,129625,128308
2024-11-01 00:00:00,ΜΕΣΣΗΝΙΑΣ,1005,0,0,312230,109795,0,0,0,109795,107671,102699
2024-11-01 00:00:00,ΜΗΛΟΥ,1207,0,0,28362,10631,0,0,0,10631,10264,8407
2024-11-01 00:00:00,ΜΥΚΟΝΟΥ,1208,0,0,36401,17711,0,0,0,17711,17559,9327
2024-11-01 00:00:00,ΝΑΞΟΥ,1209,0,-8,41753,16709,0,0,0,16709,16007,11784
2024-11-01 00:00:00,ΝΗΣΩΝ,906,5,-7,168755,67010,0,0,5,67011,64331,53033
2024-11-01 00:00:00,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,46,46,996080,368199,0,0,46,368204,342254,294006
2024-11-01 00:00:00,ΞΑΝΘΗΣ,105,0,-21,201439,74294,0,0,0,74294,71641,60963
2024-11-01 00:00:00,ΠΑΡΟΥ,1210,0,-4,39561,16453,0,0,0,16453,16803,12393
2024-11-01 00:00:00,ΠΕΙΡΑΙΩΣ,908,0,0,687106,230427,0,0,0,230427,219898,252631
2024-11-01 00:00:00,ΠΕΛΛΑΣ,204,0,-8,254464,94016,0,0,0,94020,89931,77111
2024-11-01 00:00:00,ΠΙΕΡΙΑΣ,205,0,-16,233173,84564,0,0,0,84564,80926,72267
2024-11-01 00:00:00,ΠΡΕΒΕΖΑΣ,404,0,0,124987,41735,0,0,0,41735,41483,44970
2024-11-01 00:00:00,ΡΕΘΥΜΝΟΥ,1303,0,0,167357,62209,0,0,0,62209,59743,50991
2024-11-01 00:00:00,ΡΟΔΟΠΗΣ,106,0,0,208565,75485,0,0,0,75485,74063,65672
2024-11-01 00:00:00,ΡΟΔΟΥ,1211,0,0,255130,98303,0,0,0,98303,96604,83274
2024-11-01 00:00:00,ΣΑΜΟΥ,1104,0,-7,64049,24020,0,0,0,24020,23663,19941
2024-11-01 00:00:00,ΣΕΡΡΩΝ,206,0,-27,294574,99717,0,0,0,99718,95907,104383
2024-11-01 00:00:00,ΣΠΟΡΑΔΩΝ,504,0,0,29082,11090,0,0,0,11090,10860,8694
2024-11-01 00:00:00,ΣΥΡΟΥ,1212,0,0,50273,19816,0,0,0,19816,20373,16766
2024-11-01 00:00:00,ΤΗΝΟΥ,1213,0,0,20914,7419,0,0,0,7419,7328,7033
2024-11-01 00:00:00,ΤΡΙΚΑΛΩΝ,505,0,0,249392,84636,0,0,0,84636,83896,85908
2024-11-01 00:00:00,ΦΘΙΩΤΙΔΑΣ,804,4,4,283878,97927,0,0,4,97927,95857,94991
2024-11-01 00:00:00,ΦΛΩΡΙΝΑΣ,304,3,3,96466,35097,0,0,3,35097,33608,30183
2024-11-01 00:00:00,ΦΩΚΙΔΑΣ,805,0,-6,55782,21070,0,0,0,21070,20237,16744
2024-11-01 00:00:00,ΧΑΛΚΙΔΙΚΗΣ,207,0,0,206133,74092,0,0,0,74092,72052,64727
2024-11-01 00:00:00,ΧΑΝΙΩΝ,1304,13,13,340905,125413,0,0,13,125414,120549,101572
2024-11-01 00:00:00,ΧΙΟΥ,1105,0,0,117606,42865,0,0,0,42867,42105,40931
2024-11-02 00:00:00,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,0,0,353667,126781,0,0,0,126781,121995,112512
2024-11-02 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,0,-43,663967,198751,0,0,0,198755,193303,280325
2024-11-02 00:00:00,ΑΝΔΡΟΥ,1201,0,0,20499,7498,0,0,0,7498,7240,6307
2024-11-02 00:00:00,ΑΡΓΟΛΙΔΑΣ,1001,0,0,204889,76366,0,0,0,76366,74845,62393
2024-11-02 00:00:00,ΑΡΚΑΔΙΑΣ,1002,0,0,152836,53636,0,0,0,53636,51560,51701
2024-11-02 00:00:00,ΑΡΤΑΣ,401,0,0,129403,46476,0,0,0,46476,45987,42230
2024-11-02 00:00:00,ΑΧΑΪΑΣ,702,0,-51,616518,224609,0,0,0,224609,214289,191660
2024-11-02 00:00:00,ΒΟΙΩΤΙΑΣ,801,0,-5,245234,90585,0,0,0,90586,85411,76847
2024-11-02 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,0,-226,2199813,728977,0,0,0,728987,710849,795921
2024-11-02 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,0,58231,21066,0,0,0,21066,19781,19842
2024-11-02 00:00:00,ΔΡΑΜΑΣ,101,0,0,161219,57779,0,0,0,57779,55931,52476
2024-11-02 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,0,0,184238,64776,0,0,0,64777,60622,58888
2024-11-02 00:00:00,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,0,-7,1330973,487876,0,0,0,487879,463109,393574
2024-11-02 00:00:00,ΕΒΡΟΥ,102,0,-5,277075,97936,0,0,0,97939,94865,92006
2024-11-02 00:00:00,ΕΥΒΟΙΑΣ,802,0,-58,398733,143069,0,0,0,143072,140244,126183
2024-11-02 00:00:00,ΕΥΡΥΤΑΝΙΑΣ,803,0,0,25175,9816,0,0,0,9816,9348,7470
2024-11-02 00:00:00,ΖΑΚΥΝΘΟΥ,601,0,0,89183,35205,0,0,0,35206,34474,25234
2024-11-02 00:00:00,ΗΛΕΙΑΣ,703,0,0,268171,97983,0,0,0,97984,94944,82492
2024-11-02 00:00:00,ΗΜΑΘΙΑΣ,201,0,0,236310,83845,0,0,0,83845,80579,78081
2024-11-02 00:00:00,ΗΡΑΚΛΕΙΟΥ,1301,0,0,631610,220552,0,0,0,220555,215948,207286
2024-11-02 00:00:00,ΘΑΣΟΥ,103,0,-2,31561,12452,0,0,0,12453,12160,9836
2024-11-02 00:00:00,ΘΕΣΠΡΩΤΙΑΣ,402,0,0,102363,37918,0,0,0,37918,36344,31071
2024-11-02 00:00:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,202,0,-111,2233400,772894,0,0,0,772903,740540,755697
2024-11-02 00:00:00,ΘΗΡΑΣ,1202,0,0,59993,26404,0,0,0,26404,26118,15901
2024-11-02 00:00:00,ΙΘΑΚΗΣ,602,0,0,7044,2500,0,0,0,2500,2417,2229
2024-11-02 00:00:00,ΙΚΑΡΙΑΣ,1101,0,0,18914,6842,0,0,0,6842,6601,5744
2024-11-02 00:00:00,ΙΩΑΝΝΙΝΩΝ,403,0,-16,354725,121026,0,0,0,121027,117963,124371
2024-11-02 00:00:00,ΚΑΒΑΛΑΣ,104,0,0,236130,81921,0,0,0,81922,79541,79595
2024-11-02 00:00:00,ΚΑΛΥΜΝΟΥ,1203,0,0,52181,20222,0,0,0,20222,19500,16430
2024-11-02 00:00:00,ΚΑΡΔΙΤΣΑΣ,501,0,0,215396,78121,0,0,0,78121,75100,66262
2024-11-02 00:00:00,ΚΑΡΠΑΘΟΥ,1204,0,0,15614,5724,0,0,0,5724,5438,4683
2024-11-02 00:00:00,ΚΑΣΤΟΡΙΑΣ,302,0,0,96696,34749,0,0,0,34749,33407,31273
2024-11-02 00:00:00,ΚΕΑΣ-ΚΥΘΝΟΥ,1205,0,0,11296,4386,0,0,0,4386,4094,3171
2024-11-02 00:00:00,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,0,-6,2682081,921672,0,0,0,921780,879519,953801
2024-11-02 00:00:00,ΚΕΡΚΥΡΑΣ,603,0,0,228567,84176,0,0,0,84176,82278,73281
2024-11-02 00:00:00,ΚΕΦΑΛΛΗΝΙΑΣ,604,0,0,77371,28045,0,0,0,28046,27959,25499
2024-11-02 00:00:00,ΚΙΛΚΙΣ,203,0,0,134150,48778,0,0,0,48778,46559,43556
2024-11-02 00:00:00,ΚΟΖΑΝΗΣ,303,0,0,257312,92761,0,0,0,92761,88417,83456
2024-11-02 00:00:00,ΚΟΡΙΝΘΙΑΣ,1003,0,0,278309,98149,0,0,0,98150,94766,91682
2024-11-02 00:00:00,ΚΩ,1206,0,0,85081,33679,0,0,0,33679,33180,25887
2024-11-02 00:00:00,ΛΑΚΩΝΙΑΣ,1004,0,0,158495,57170,0,0,0,57170,56155,51466
2024-11-02 00:00:00,ΛΑΡΙΣΑΣ,502,0,0,511091,182643,0,0,0,182643,173796,164966
2024-11-02 00:00:00,ΛΑΣΙΘΙΟΥ,1302,0,0,176546,65842,0,0,0,65842,64562,55343
2024-11-02 00:00:00,ΛΕΣΒΟΥ,1102,0,0,165339,62293,0,0,0,62293,60631,51328
2024-11-02 00:00:00,ΛΕΥΚΑΔΑΣ,605,0,0,62812,26322,0,0,0,26322,26005,18141
2024-11-02 00:00:00,ΛΗΜΝΟΥ,1103,0,0,37342,13642,0,0,0,13642,13489,12622
2024-11-02 00:00:00,ΜΑΓΝΗΣΙΑΣ,503,0,-64,384778,133670,0,0,0,133671,129625,128308
2024-11-02 00:00:00,ΜΕΣΣΗΝΙΑΣ,1005,0,0,312230,109795,0,0,0,109795,107671,102699
2024-11-02 00:00:00,ΜΗΛΟΥ,1207,0,0,28362,10631,0,0,0,10631,10264,8407
2024-11-02 00:00:00,ΜΥΚΟΝΟΥ,1208,0,0,36401,17711,0,0,0,17711,17559,9327
2024-11-02 00:00:00,ΝΑΞΟΥ,1209,0,0,41753,16709,0,0,0,16709,16007,11784
2024-11-02 00:00:00,ΝΗΣΩΝ,906,0,-5,168755,67010,0,0,0,67011,64331,53033
2024-11-02 00:00:00,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,0,-46,996080,368199,0,0,0,368204,342254,294006
2024-11-02 00:00:00,ΞΑΝΘΗΣ,105,0,0,201439,74294,0,0,0,74294,71641,60963
2024-11-02 00:00:00,ΠΑΡΟΥ,1210,0,0,39561,16453,0,0,0,16453,16803,12393
2024-11-02 00:00:00,ΠΕΙΡΑΙΩΣ,908,0,0,687106,230427,0,0,0,230427,219898,252631
2024-11-02 00:00:00,ΠΕΛΛΑΣ,204,0,0,254464,94016,0,0,0,94020,89931,77111
2024-11-02 00:00:00,ΠΙΕΡΙΑΣ,205,0,0,233173,84564,0,0,0,84564,80926,72267
2024-11-02 00:00:00,ΠΡΕΒΕΖΑΣ,404,0,0,124987,41735,0,0,0,41735,41483,44970
2024-11-02 00:00:00,ΡΕΘΥΜΝΟΥ,1303,0,0,167357,62209,0,0,0,62209,59743,50991
2024-11-02 00:00:00,ΡΟΔΟΠΗΣ,106,0,0,208565,75485,0,0,0,75485,74063,65672
2024-11-02 00:00:00,ΡΟΔΟΥ,1211,0,0,255130,98303,0,0,0,98303,96604,83274
2024-11-02 00:00:00,ΣΑΜΟΥ,1104,0,0,64049,24020,0,0,0,24020,23663,19941
2024-11-02 00:00:00,ΣΕΡΡΩΝ,206,0,0,294574,99717,0,0,0,99718,95907,104383
2024-11-02 00:00:00,ΣΠΟΡΑΔΩΝ,504,0,0,29082,11090,0,0,0,11090,10860,8694
2024-11-02 00:00:00,ΣΥΡΟΥ,1212,0,0,50273,19816,0,0,0,19816,20373,16766
2024-11-02 00:00:00,ΤΗΝΟΥ,1213,0,0,20914,7419,0,0,0,7419,7328,7033
2024-11-02 00:00:00,ΤΡΙΚΑΛΩΝ,505,0,0,249392,84636,0,0,0,84636,83896,85908
2024-11-02 00:00:00,ΦΘΙΩΤΙΔΑΣ,804,0,-4,283878,97927,0,0,0,97927,95857,94991
2024-11-02 00:00:00,ΦΛΩΡΙΝΑΣ,304,0,-3,96466,35097,0,0,0,35097,33608,30183
2024-11-02 00:00:00,ΦΩΚΙΔΑΣ,805,0,0,55782,21070,0,0,0,21070,20237,16744
2024-11-02 00:00:00,ΧΑΛΚΙΔΙΚΗΣ,207,0,0,206133,74092,0,0,0,74092,72052,64727
2024-11-02 00:00:00,ΧΑΝΙΩΝ,1304,0,-13,340905,125413,0,0,0,125414,120549,101572
2024-11-02 00:00:00,ΧΙΟΥ,1105,0,0,117606,42865,0,0,0,42867,42105,40931
2024-11-03 00:00:00,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,0,0,353667,126781,0,0,0,126781,121995,112512
2024-11-03 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,0,0,663967,198751,0,0,0,198755,193303,280325
2024-11-03 00:00:00,ΑΝΔΡΟΥ,1201,0,0,20499,7498,0,0,0,7498,7240,6307
2024-11-03 00:00:00,ΑΡΓΟΛΙΔΑΣ,1001,0,0,204889,76366,0,0,0,76366,74845,62393
2024-11-03 00:00:00,ΑΡΚΑΔΙΑΣ,1002,0,0,152836,53636,0,0,0,53636,51560,51701
2024-11-03 00:00:00,ΑΡΤΑΣ,401,0,0,129403,46476,0,0,0,46476,45987,42230
2024-11-03 00:00:00,ΑΧΑΪΑΣ,702,0,0,616518,224609,0,0,0,224609,214289,191660
2024-11-03 00:00:00,ΒΟΙΩΤΙΑΣ,801,0,0,245234,90585,0,0,0,90586,85411,76847
2024-11-03 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,0,0,2199813,728977,0,0,0,728987,710849,795921
2024-11-03 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,0,58231,21066,0,0,0,21066,19781,19842
2024-11-03 00:00:00,ΔΡΑΜΑΣ,101,0,0,161219,57779,0,0,0,57779,55931,52476
2024-11-03 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,0,0,184238,64776,0,0,0,64777,60622,58888
2024-11-03 00:00:00,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,0,0,1330973,487876,0,0,0,487879,463109,393574
2024-11-03 00:00:00,ΕΒΡΟΥ,102,0,0,277075,97936,0,0,0,97939,94865,92006
2024-11-03 00:00:00,ΕΥΒΟΙΑΣ,802,0,0,398733,143069,0,0,0,143072,140244,126183
2024-11-03 00:00:00,ΕΥΡΥΤΑΝΙΑΣ,803,0,0,25175,9816,0,0,0,9816,9348,7470
2024-11-03 00:00:00,ΖΑΚΥΝΘΟΥ,601,0,0,89183,35205,0,0,0,35206,34474,25234
2024-11-03 00:00:00,ΗΛΕΙΑΣ,703,0,0,268171,97983,0,0,0,97984,94944,82492
2024-11-03 00:00:00,ΗΜΑΘΙΑΣ,201,0,0,236310,83845,0,0,0,83845,80579,78081
2024-11-03 00:00:00,ΗΡΑΚΛΕΙΟΥ,1301,0,0,631610,220552,0,0,0,220555,215948,207286
2024-11-03 00:00:00,ΘΑΣΟΥ,103,0,0,31561,12452,0,0,0,12453,12160,9836
2024-11-03 00:00:00,ΘΕΣΠΡΩΤΙΑΣ,402,0,0,102363,37918,0,0,0,37918,36344,31071
2024-11-03 00:00:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,202,0,0,2233400,772894,0,0,0,772903,740540,755697
2024-11-03 00:00:00,ΘΗΡΑΣ,1202,0,0,59993,26404,0,0,0,26404,26118,15901
2024-11-03 00:00:00,ΙΘΑΚΗΣ,602,0,0,7044,2500,0,0,0,2500,2417,2229
2024-11-03 00:00:00,ΙΚΑΡΙΑΣ,1101,0,0,18914,6842,0,0,0,6842,6601,5744
2024-11-03 00:00:00,ΙΩΑΝΝΙΝΩΝ,403,0,0,354725,121026,0,0,0,121027,117963,124371
2024-11-03 00:00:00,ΚΑΒΑΛΑΣ,104,0,0,236130,81921,0,0,0,81922,79541,79595
2024-11-03 00:00:00,ΚΑΛΥΜΝΟΥ,1203,0,0,52181,20222,0,0,0,20222,19500,16430
2024-11-03 00:00:00,ΚΑΡΔΙΤΣΑΣ,501,0,0,215396,78121,0,0,0,78121,75100,66262
2024-11-03 00:00:00,ΚΑΡΠΑΘΟΥ,1204,0,0,15614,5724,0,0,0,5724,5438,4683
2024-11-03 00:00:00,ΚΑΣΤΟΡΙΑΣ,302,0,0,96696,34749,0,0,0,34749,33407,31273
2024-11-03 00:00:00,ΚΕΑΣ-ΚΥΘΝΟΥ,1205,0,0,11296,4386,0,0,0,4386,4094,3171
2024-11-03 00:00:00,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,0,0,2682081,921672,0,0,0,921780,879519,953801
2024-11-03 00:00:00,ΚΕΡΚΥΡΑΣ,603,0,0,228567,84176,0,0,0,84176,82278,73281
2024-11-03 00:00:00,ΚΕΦΑΛΛΗΝΙΑΣ,604,0,0,77371,28045,0,0,0,28046,27959,25499
2024-11-03 00:00:00,ΚΙΛΚΙΣ,203,0,0,134150,48778,0,0,0,48778,46559,43556
2024-11-03 00:00:00,ΚΟΖΑΝΗΣ,303,0,0,257312,92761,0,0,0,92761,88417,83456
2024-11-03 00:00:00,ΚΟΡΙΝΘΙΑΣ,1003,0,0,278309,98149,0,0,0,98150,94766,91682
2024-11-03 00:00:00,ΚΩ,1206,0,0,85081,33679,0,0,0,33679,33180,25887
2024-11-03 00:00:00,ΛΑΚΩΝΙΑΣ,1004,0,0,158495,57170,0,0,0,57170,56155,51466
2024-11-03 00:00:00,ΛΑΡΙΣΑΣ,502,0,0,511091,182643,0,0,0,182643,173796,164966
2024-11-03 00:00:00,ΛΑΣΙΘΙΟΥ,1302,0,0,176546,65842,0,0,0,65842,64562,55343
2024-11-03 00:00:00,ΛΕΣΒΟΥ,1102,0,0,165339,62293,0,0,0,62293,60631,51328
2024-11-03 00:00:00,ΛΕΥΚΑΔΑΣ,605,0,0,62812,26322,0,0,0,26322,26005,18141
2024-11-03 00:00:00,ΛΗΜΝΟΥ,1103,0,0,37342,13642,0,0,0,13642,13489,12622
2024-11-03 00:00:00,ΜΑΓΝΗΣΙΑΣ,503,0,0,384778,133670,0,0,0,133671,129625,128308
2024-11-03 00:00:00,ΜΕΣΣΗΝΙΑΣ,1005,0,0,312230,109795,0,0,0,109795,107671,102699
2024-11-03 00:00:00,ΜΗΛΟΥ,1207,0,0,28362,10631,0,0,0,10631,10264,8407
2024-11-03 00:00:00,ΜΥΚΟΝΟΥ,1208,0,0,36401,17711,0,0,0,17711,17559,9327
2024-11-03 00:00:00,ΝΑΞΟΥ,1209,0,0,41753,16709,0,0,0,16709,16007,11784
2024-11-03 00:00:00,ΝΗΣΩΝ,906,0,0,168755,67010,0,0,0,67011,64331,53033
2024-11-03 00:00:00,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,0,0,996080,368199,0,0,0,368204,342254,294006
2024-11-03 00:00:00,ΞΑΝΘΗΣ,105,0,0,201439,74294,0,0,0,74294,71641,60963
2024-11-03 00:00:00,ΠΑΡΟΥ,1210,0,0,39561,16453,0,0,0,16453,16803,12393
2024-11-03 00:00:00,ΠΕΙΡΑΙΩΣ,908,0,0,687106,230427,0,0,0,230427,219898,252631
2024-11-03 00:00:00,ΠΕΛΛΑΣ,204,0,0,254464,94016,0,0,0,94020,89931,77111
2024-11-03 00:00:00,ΠΙΕΡΙΑΣ,205,0,0,233173,84564,0,0,0,84564,80926,72267
2024-11-03 00:00:00,ΠΡΕΒΕΖΑΣ,404,0,0,124987,41735,0,0,0,41735,41483,44970
2024-11-03 00:00:00,ΡΕΘΥΜΝΟΥ,1303,0,0,167357,62209,0,0,0,62209,59743,50991
2024-11-03 00:00:00,ΡΟΔΟΠΗΣ,106,0,0,208565,75485,0,0,0,75485,74063,65672
2024-11-03 00:00:00,ΡΟΔΟΥ,1211,0,0,255130,98303,0,0,0,98303,96604,83274
2024-11-03 00:00:00,ΣΑΜΟΥ,1104,0,0,64049,24020,0,0,0,24020,23663,19941
2024-11-03 00:00:00,ΣΕΡΡΩΝ,206,0,0,294574,99717,0,0,0,99718,95907,104383
2024-11-03 00:00:00,ΣΠΟΡΑΔΩΝ,504,0,0,29082,11090,0,0,0,11090,10860,8694
2024-11-03 00:00:00,ΣΥΡΟΥ,1212,0,0,50273,19816,0,0,0,19816,20373,16766
2024-11-03 00:00:00,ΤΗΝΟΥ,1213,0,0,20914,7419,0,0,0,7419,7328,7033
2024-11-03 00:00:00,ΤΡΙΚΑΛΩΝ,505,0,0,249392,84636,0,0,0,84636,83896,85908
2024-11-03 00:00:00,ΦΘΙΩΤΙΔΑΣ,804,0,0,283878,97927,0,0,0,97927,95857,94991
2024-11-03 00:00:00,ΦΛΩΡΙΝΑΣ,304,0,0,96466,35097,0,0,0,35097,33608,30183
2024-11-03 00:00:00,ΦΩΚΙΔΑΣ,805,0,0,55782,21070,0,0,0,21070,20237,16744
2024-11-03 00:00:00,ΧΑΛΚΙΔΙΚΗΣ,207,0,0,206133,74092,0,0,0,74092,72052,64727
2024-11-03 00:00:00,ΧΑΝΙΩΝ,1304,0,0,340905,125413,0,0,0,125414,120549,101572
2024-11-03 00:00:00,ΧΙΟΥ,1105,0,0,117606,42865,0,0,0,42867,42105,40931
2024-11-04 00:00:00,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,31,31,353698,126782,1,0,30,126782,121995,112542
2024-11-04 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,99,99,664066,198751,0,0,99,198755,193303,280424
2024-11-04 00:00:00,ΑΝΔΡΟΥ,1201,5,5,20504,7498,0,0,5,7498,7240,6312
2024-11-04 00:00:00,ΑΡΓΟΛΙΔΑΣ,1001,0,0,204889,76366,0,0,0,76366,74845,62393
2024-11-04 00:00:00,ΑΡΚΑΔΙΑΣ,1002,11,11,152847,53636,0,0,11,53636,51560,51712
2024-11-04 00:00:00,ΑΡΤΑΣ,401,0,0,129403,46476,0,0,0,46476,45987,42230
2024-11-04 00:00:00,ΑΧΑΪΑΣ,702,0,0,616518,224609,0,0,0,224609,214289,191660
2024-11-04 00:00:00,ΒΟΙΩΤΙΑΣ,801,0,0,245234,90585,0,0,0,90586,85411,76847
2024-11-04 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,67,67,2199880,728978,1,0,66,728988,710849,795987
2024-11-04 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,0,58231,21066,0,0,0,21066,19781,19842
2024-11-04 00:00:00,ΔΡΑΜΑΣ,101,0,0,161219,57779,0,0,0,57779,55931,52476
2024-11-04 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,6,6,184244,64776,0,0,6,64777,60622,58894
2024-11-04 00:00:00,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,132,132,1331105,487877,1,0,131,487880,463109,393705
2024-11-04 00:00:00,ΕΒΡΟΥ,102,2,2,277077,97936,0,0,2,97939,94865,92008
2024-11-04 00:00:00,ΕΥΒΟΙΑΣ,802,2,2,398735,143069,0,0,2,143072,140244,126185
2024-11-04 00:00:00,ΕΥΡΥΤΑΝΙΑΣ,803,0,0,25175,9816,0,0,0,9816,9348,7470
2024-11-04 00:00:00,ΖΑΚΥΝΘΟΥ,601,0,0,89183,35205,0,0,0,35206,34474,25234
2024-11-04 00:00:00,ΗΛΕΙΑΣ,703,0,0,268171,97983,0,0,0,97984,94944,82492
2024-11-04 00:00:00,ΗΜΑΘΙΑΣ,201,0,0,236310,83845,0,0,0,83845,80579,78081
2024-11-04 00:00:00,ΗΡΑΚΛΕΙΟΥ,1301,0,0,631610,220552,0,0,0,220555,215948,207286
2024-11-04 00:00:00,ΘΑΣΟΥ,103,0,0,31561,12452,0,0,0,12453,12160,9836
2024-11-04 00:00:00,ΘΕΣΠΡΩΤΙΑΣ,402,0,0,102363,37918,0,0,0,37918,36344,31071
2024-11-04 00:00:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,202,376,376,2233776,772894,0,0,376,772903,740540,756073
2024-11-04 00:00:00,ΘΗΡΑΣ,1202,0,0,59993,26404,0,0,0,26404,26118,15901
2024-11-04 00:00:00,ΙΘΑΚΗΣ,602,0,0,7044,2500,0,0,0,2500,2417,2229
2024-11-04 00:00:00,ΙΚΑΡΙΑΣ,1101,0,0,18914,6842,0,0,0,6842,6601,5744
2024-11-04 00:00:00,ΙΩΑΝΝΙΝΩΝ,403,33,33,354758,121026,0,0,33,121027,117963,124404
2024-11-04 00:00:00,ΚΑΒΑΛΑΣ,104,0,0,236130,81921,0,0,0,81922,79541,79595
2024-11-04 00:00:00,ΚΑΛΥΜΝΟΥ,1203,3,3,52184,20222,0,0,3,20222,19500,16433
2024-11-04 00:00:00,ΚΑΡΔΙΤΣΑΣ,501,0,0,215396,78121,0,0,0,78121,75100,66262
2024-11-04 00:00:00,ΚΑΡΠΑΘΟΥ,1204,1,1,15615,5724,0,0,1,5724,5438,4684
2024-11-04 00:00:00,ΚΑΣΤΟΡΙΑΣ,302,0,0,96696,34749,0,0,0,34749,33407,31273
2024-11-04 00:00:00,ΚΕΑΣ-ΚΥΘΝΟΥ,1205,0,0,11296,4386,0,0,0,4386,4094,3171
2024-11-04 00:00:00,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,362,362,2682443,921675,3,1,358,921783,879520,954159
2024-11-04 00:00:00,ΚΕΡΚΥΡΑΣ,603,34,34,228601,84176,0,0,34,84176,82278,73315
2024-11-04 00:00:00,ΚΕΦΑΛΛΗΝΙΑΣ,604,0,0,77371,28045,0,0,0,28046,27959,25499
2024-11-04 00:00:00,ΚΙΛΚΙΣ,203,0,0,134150,48778,0,0,0,48778,46559,43556
2024-11-04 00:00:00,ΚΟΖΑΝΗΣ,303,0,0,257312,92761,0,0,0,92761,88417,83456
2024-11-04 00:00:00,ΚΟΡΙΝΘΙΑΣ,1003,0,0,278309,98149,0,0,0,98150,94766,91682
2024-11-04 00:00:00,ΚΩ,1206,14,14,85095,33680,1,0,13,33680,33180,25900
2024-11-04 00:00:00,ΛΑΚΩΝΙΑΣ,1004,0,0,158495,57170,0,0,0,57170,56155,51466
2024-11-04 00:00:00,ΛΑΡΙΣΑΣ,502,72,72,511163,182645,2,0,70,182645,173796,165036
